Order_ID,Order_Date,Year,Month,Quarter,Region,State,Customer_Segment,Category,Product_Name,Quantity,Unit_Price,Unit_Cost,Discount,Sales,Cost,Profit,Profit_Margin
ORD-02855,2023-10-06,2023,10,Q4,South,Andhra Pradesh,Home Office,Furniture,Sofa Set,4,900.0,586.42,0.25,3600.0,2345.68,1254.32,34.84
ORD-02856,2023-04-13,2023,4,Q2,East,West Bengal,Corporate,Food & Beverages,Green Tea Pack,2,10.2,4.18,0.15,20.4,8.36,12.04,59.02
ORD-02857,2024-03-20,2024,3,Q1,West,Madhya Pradesh,Consumer,Electronics,Smartphone X,9,900.0,544.53,0.0,8100.0,4900.77,3199.23,39.5
ORD-02858,2023-10-17,2023,10,Q4,Central,Himachal Pradesh,Corporate,Electronics,"Laptop Pro 15""",1,960.0,812.49,0.2,960.0,812.49,147.51,15.37
ORD-02859,2023-06-15,2023,6,Q2,North,Punjab,Corporate,Books,Self-Help Guide,7,21.0,8.91,0.25,147.0,62.37,84.63,57.57
ORD-02860,2024-07-11,2024,7,Q3,North,Delhi,Home Office,Food & Beverages,Protein Powder,5,45.0,18.82,0.0,225.0,94.1,130.9,58.18
ORD-02861,2023-07-25,2023,7,Q3,East,Assam,Home Office,Beauty,Hair Care Kit,9,55.0,19.31,0.0,495.0,173.79,321.21,64.89
ORD-02862,2023-03-03,2023,3,Q1,South,Kerala,Consumer,Furniture,Sofa Set,10,840.0,575.77,0.3,8400.0,5757.7,2642.3,31.46
ORD-02863,2024-08-28,2024,8,Q3,North,Punjab,Home Office,Furniture,Office Chair,6,272.0,143.98,0.15,1632.0,863.88,768.12,47.07
ORD-02864,2024-12-19,2024,12,Q4,North,Himachal Pradesh,Consumer,Beauty,Skincare Set,10,76.5,31.28,0.1,765.0,312.8,452.2,59.11
ORD-02865,2023-01-17,2023,1,Q1,South,Kerala,Home Office,Sports,Yoga Mat,3,24.5,12.02,0.3,73.5,36.06,37.44,50.94
ORD-02866,2024-11-01,2024,11,Q4,North,Haryana,Consumer,Electronics,Tablet Air,8,360.0,244.98,0.2,2880.0,1959.84,920.16,31.95
ORD-02867,2023-05-20,2023,5,Q2,West,Maharashtra,Corporate,Food & Beverages,Energy Bars Box,8,24.0,11.84,0.2,192.0,94.72,97.28,50.67
ORD-02868,2024-01-25,2024,1,Q1,East,Jharkhand,Consumer,Electronics,Tablet Air,2,450.0,253.43,0.0,900.0,506.86,393.14,43.68
ORD-02869,2023-11-05,2023,11,Q4,Central,Uttar Pradesh,Corporate,Clothing,Formal Suit,5,280.0,131.84,0.0,1400.0,659.2,740.8,52.91
ORD-02870,2023-05-02,2023,5,Q2,East,Bihar,Home Office,Electronics,Wireless Headphones,2,187.5,116.61,0.25,375.0,233.22,141.78,37.81
ORD-02871,2023-02-22,2023,2,Q1,West,Madhya Pradesh,Corporate,Beauty,Perfume Collection,7,120.0,45.22,0.0,840.0,316.54,523.46,62.32
ORD-02872,2023-12-19,2023,12,Q4,East,Odisha,Home Office,Electronics,"Smart TV 55""",5,560.0,380.08,0.2,2800.0,1900.4,899.6,32.13
ORD-02873,2024-10-10,2024,10,Q4,East,Bihar,Consumer,Books,Self-Help Guide,10,26.6,9.18,0.05,266.0,91.8,174.2,65.49
ORD-02874,2023-10-10,2023,10,Q4,Central,Himachal Pradesh,Home Office,Clothing,Denim Jeans,10,60.0,22.15,0.0,600.0,221.5,378.5,63.08
ORD-02875,2024-09-04,2024,9,Q3,South,Tamil Nadu,Consumer,Electronics,Smartphone X,7,855.0,574.15,0.05,5985.0,4019.05,1965.95,32.85
ORD-02876,2024-02-16,2024,2,Q1,South,Kerala,Consumer,Food & Beverages,Protein Powder,3,42.75,18.4,0.05,128.25,55.2,73.05,56.96
ORD-02877,2024-04-11,2024,4,Q2,South,Andhra Pradesh,Consumer,Sports,Tennis Racket,7,85.0,37.08,0.0,595.0,259.56,335.44,56.38
ORD-02878,2023-01-09,2023,1,Q1,West,Maharashtra,Corporate,Electronics,Smartphone X,2,720.0,522.78,0.2,1440.0,1045.56,394.44,27.39
ORD-02879,2024-01-23,2024,1,Q1,Central,Uttarakhand,Home Office,Clothing,Formal Suit,8,238.0,124.83,0.15,1904.0,998.64,905.36,47.55
ORD-02880,2023-01-06,2023,1,Q1,North,Himachal Pradesh,Consumer,Food & Beverages,Green Tea Pack,2,11.4,4.01,0.05,22.8,8.02,14.78,64.82
ORD-02881,2023-01-08,2023,1,Q1,West,Goa,Consumer,Food & Beverages,Organic Coffee,2,18.0,6.18,0.0,36.0,12.36,23.64,65.67
ORD-02882,2023-06-15,2023,6,Q2,South,Karnataka,Consumer,Electronics,Wireless Headphones,9,250.0,114.16,0.0,2250.0,1027.44,1222.56,54.34
ORD-02883,2023-10-12,2023,10,Q4,West,Rajasthan,Home Office,Food & Beverages,Green Tea Pack,10,10.8,3.92,0.1,108.0,39.2,68.8,63.7
ORD-02884,2023-01-02,2023,1,Q1,East,West Bengal,Consumer,Sports,Tennis Racket,8,76.5,36.54,0.1,612.0,292.32,319.68,52.24
ORD-02885,2024-01-17,2024,1,Q1,North,Delhi,Home Office,Clothing,Winter Jacket,6,120.0,57.57,0.0,720.0,345.42,374.58,52.02
ORD-02886,2024-03-29,2024,3,Q1,South,Karnataka,Corporate,Food & Beverages,Protein Powder,1,38.25,17.89,0.15,38.25,17.89,20.36,53.23
ORD-02887,2023-05-01,2023,5,Q2,East,Jharkhand,Corporate,Electronics,"Smart TV 55""",9,700.0,385.11,0.0,6300.0,3465.99,2834.01,44.98
ORD-02888,2024-07-07,2024,7,Q3,North,Delhi,Consumer,Clothing,Formal Suit,5,224.0,132.76,0.2,1120.0,663.8,456.2,40.73
ORD-02889,2023-12-04,2023,12,Q4,South,Kerala,Consumer,Clothing,Running Shoes,9,72.25,33.58,0.15,650.25,302.22,348.03,53.52
ORD-02890,2024-11-02,2024,11,Q4,East,Bihar,Consumer,Furniture,Sofa Set,5,1020.0,607.73,0.15,5100.0,3038.65,2061.35,40.42
ORD-02891,2024-07-17,2024,7,Q3,North,Punjab,Consumer,Food & Beverages,Olive Oil Premium,10,22.0,7.91,0.0,220.0,79.1,140.9,64.05
ORD-02892,2023-12-19,2023,12,Q4,West,Madhya Pradesh,Corporate,Beauty,Perfume Collection,8,108.0,46.23,0.1,864.0,369.84,494.16,57.19
ORD-02893,2024-11-14,2024,11,Q4,South,Tamil Nadu,Consumer,Sports,Cycling Helmet,5,48.75,29.13,0.25,243.75,145.65,98.1,40.25
ORD-02894,2024-02-17,2024,2,Q1,Central,Himachal Pradesh,Consumer,Books,Tech Encyclopedia,6,41.25,18.75,0.25,247.5,112.5,135.0,54.55
ORD-02895,2024-01-17,2024,1,Q1,Central,Himachal Pradesh,Consumer,Sports,Swimming Goggles,5,28.0,10.39,0.0,140.0,51.95,88.05,62.89
ORD-02896,2023-01-01,2023,1,Q1,West,Madhya Pradesh,Home Office,Food & Beverages,Organic Coffee,5,18.0,5.79,0.0,90.0,28.95,61.05,67.83
ORD-02897,2024-09-14,2024,9,Q3,Central,Uttarakhand,Consumer,Electronics,"Laptop Pro 15""",7,1200.0,796.78,0.0,8400.0,5577.46,2822.54,33.6
ORD-02898,2023-08-28,2023,8,Q3,West,Rajasthan,Consumer,Beauty,Skincare Set,7,85.0,29.83,0.0,595.0,208.81,386.19,64.91
ORD-02899,2023-04-06,2023,4,Q2,South,Andhra Pradesh,Corporate,Electronics,Tablet Air,9,450.0,246.44,0.0,4050.0,2217.96,1832.04,45.24
ORD-02900,2024-10-12,2024,10,Q4,North,Uttarakhand,Consumer,Furniture,Sofa Set,10,1080.0,608.41,0.1,10800.0,6084.1,4715.9,43.67
ORD-02901,2024-02-12,2024,2,Q1,East,Bihar,Consumer,Books,Self-Help Guide,3,28.0,9.34,0.0,84.0,28.02,55.98,66.64
ORD-02902,2023-01-10,2023,1,Q1,Central,Madhya Pradesh,Corporate,Clothing,Running Shoes,5,85.0,34.31,0.0,425.0,171.55,253.45,59.64
ORD-02903,2023-01-05,2023,1,Q1,North,Haryana,Consumer,Sports,Tennis Racket,2,72.25,37.4,0.15,144.5,74.8,69.7,48.24
ORD-02904,2024-02-12,2024,2,Q1,Central,Uttar Pradesh,Consumer,Clothing,Denim Jeans,5,48.0,22.19,0.2,240.0,110.95,129.05,53.77
ORD-02905,2023-01-30,2023,1,Q1,West,Gujarat,Corporate,Food & Beverages,Energy Bars Box,1,30.0,11.6,0.0,30.0,11.6,18.4,61.33
ORD-02906,2024-04-08,2024,4,Q2,North,Punjab,Home Office,Clothing,Running Shoes,10,72.25,35.61,0.15,722.5,356.1,366.4,50.71
ORD-02907,2023-10-26,2023,10,Q4,East,Odisha,Home Office,Books,Fiction Bestseller,9,16.5,6.75,0.25,148.5,60.75,87.75,59.09
ORD-02908,2024-02-01,2024,2,Q1,South,Tamil Nadu,Consumer,Beauty,Perfume Collection,10,114.0,43.58,0.05,1140.0,435.8,704.2,61.77
ORD-02909,2024-12-07,2024,12,Q4,Central,Himachal Pradesh,Consumer,Electronics,"Smart TV 55""",5,525.0,404.01,0.25,2625.0,2020.05,604.95,23.05
ORD-02910,2023-05-15,2023,5,Q2,North,Haryana,Consumer,Furniture,Standing Desk,2,550.0,272.74,0.0,1100.0,545.48,554.52,50.41
ORD-02911,2023-06-30,2023,6,Q2,West,Goa,Corporate,Furniture,Office Chair,7,320.0,144.39,0.0,2240.0,1010.73,1229.27,54.88
ORD-02912,2023-12-30,2023,12,Q4,North,Punjab,Consumer,Clothing,Running Shoes,9,85.0,35.11,0.0,765.0,315.99,449.01,58.69
ORD-02913,2024-01-02,2024,1,Q1,North,Punjab,Consumer,Furniture,Coffee Table,1,220.0,92.52,0.0,220.0,92.52,127.48,57.95
ORD-02914,2023-09-07,2023,9,Q3,South,Kerala,Corporate,Furniture,Sofa Set,2,1080.0,570.12,0.1,2160.0,1140.24,1019.76,47.21
ORD-02915,2024-10-23,2024,10,Q4,North,Punjab,Corporate,Food & Beverages,Energy Bars Box,2,30.0,11.62,0.0,60.0,23.24,36.76,61.27
ORD-02916,2023-12-15,2023,12,Q4,West,Rajasthan,Corporate,Electronics,Smartphone X,6,675.0,539.5,0.25,4050.0,3237.0,813.0,20.07
ORD-02917,2024-04-05,2024,4,Q2,Central,Himachal Pradesh,Corporate,Electronics,"Laptop Pro 15""",5,1020.0,787.53,0.15,5100.0,3937.65,1162.35,22.79
ORD-02918,2023-08-11,2023,8,Q3,South,Karnataka,Consumer,Furniture,Sofa Set,8,960.0,602.07,0.2,7680.0,4816.56,2863.44,37.28
ORD-02919,2023-03-19,2023,3,Q1,East,Bihar,Consumer,Furniture,Bookshelf,4,171.0,77.12,0.05,684.0,308.48,375.52,54.9
ORD-02920,2023-05-02,2023,5,Q2,Central,Madhya Pradesh,Home Office,Clothing,Formal Suit,2,224.0,132.21,0.2,448.0,264.42,183.58,40.98
ORD-02921,2024-05-25,2024,5,Q2,West,Goa,Corporate,Clothing,Casual T-Shirt,3,22.5,8.12,0.1,67.5,24.36,43.14,63.91
ORD-02922,2024-03-04,2024,3,Q1,North,Punjab,Consumer,Food & Beverages,Olive Oil Premium,2,17.6,8.12,0.2,35.2,16.24,18.96,53.86
ORD-02923,2024-05-03,2024,5,Q2,Central,Uttar Pradesh,Consumer,Electronics,Tablet Air,1,450.0,243.65,0.0,450.0,243.65,206.35,45.86
ORD-02924,2024-11-22,2024,11,Q4,North,Himachal Pradesh,Consumer,Food & Beverages,Energy Bars Box,1,30.0,12.39,0.0,30.0,12.39,17.61,58.7
ORD-02925,2024-10-09,2024,10,Q4,West,Gujarat,Consumer,Electronics,Wireless Headphones,8,250.0,118.27,0.0,2000.0,946.16,1053.84,52.69
ORD-02926,2023-06-09,2023,6,Q2,North,Punjab,Consumer,Food & Beverages,Green Tea Pack,9,12.0,3.89,0.0,108.0,35.01,72.99,67.58
ORD-02927,2024-05-24,2024,5,Q2,North,Delhi,Consumer,Electronics,Smartphone X,4,900.0,524.09,0.0,3600.0,2096.36,1503.64,41.77
ORD-02928,2023-09-08,2023,9,Q3,West,Rajasthan,Corporate,Clothing,Formal Suit,10,224.0,125.43,0.2,2240.0,1254.3,985.7,44.0
ORD-02929,2023-09-07,2023,9,Q3,North,Punjab,Consumer,Furniture,Coffee Table,9,176.0,93.86,0.2,1584.0,844.74,739.26,46.67
ORD-02930,2023-08-02,2023,8,Q3,South,Andhra Pradesh,Corporate,Food & Beverages,Green Tea Pack,2,11.4,4.02,0.05,22.8,8.04,14.76,64.74
ORD-02931,2024-11-30,2024,11,Q4,West,Goa,Consumer,Electronics,Smartphone X,4,720.0,530.17,0.2,2880.0,2120.68,759.32,26.37
ORD-02932,2023-04-07,2023,4,Q2,North,Haryana,Corporate,Electronics,"Smart TV 55""",6,700.0,397.12,0.0,4200.0,2382.72,1817.28,43.27
ORD-02933,2023-10-27,2023,10,Q4,South,Andhra Pradesh,Consumer,Books,Business Strategy,6,38.0,11.57,0.0,228.0,69.42,158.58,69.55
ORD-02934,2023-07-07,2023,7,Q3,East,Bihar,Home Office,Clothing,Running Shoes,8,63.75,34.53,0.25,510.0,276.24,233.76,45.84
ORD-02935,2024-02-06,2024,2,Q1,East,Jharkhand,Corporate,Beauty,Hair Care Kit,9,52.25,19.59,0.05,470.25,176.31,293.94,62.51
ORD-02936,2024-03-12,2024,3,Q1,South,Karnataka,Consumer,Books,Fiction Bestseller,6,17.6,6.67,0.2,105.6,40.02,65.58,62.1
ORD-02937,2024-02-21,2024,2,Q1,South,Kerala,Consumer,Furniture,Standing Desk,10,522.5,276.73,0.05,5225.0,2767.3,2457.7,47.04
ORD-02938,2023-12-08,2023,12,Q4,North,Punjab,Corporate,Electronics,"Smart TV 55""",3,595.0,415.03,0.15,1785.0,1245.09,539.91,30.25
ORD-02939,2024-12-29,2024,12,Q4,West,Gujarat,Corporate,Clothing,Casual T-Shirt,1,22.5,8.07,0.1,22.5,8.07,14.43,64.13
ORD-02940,2023-08-09,2023,8,Q3,East,Bihar,Home Office,Electronics,Tablet Air,2,450.0,259.22,0.0,900.0,518.44,381.56,42.4
ORD-02941,2024-11-03,2024,11,Q4,East,West Bengal,Consumer,Books,Fiction Bestseller,8,20.9,7.34,0.05,167.2,58.72,108.48,64.88
ORD-02942,2024-12-07,2024,12,Q4,North,Haryana,Home Office,Beauty,Anti-Aging Cream,8,76.0,36.62,0.2,608.0,292.96,315.04,51.82
ORD-02943,2023-04-30,2023,4,Q2,Central,Madhya Pradesh,Corporate,Electronics,"Laptop Pro 15""",4,1200.0,808.88,0.0,4800.0,3235.52,1564.48,32.59
ORD-02944,2023-05-18,2023,5,Q2,North,Haryana,Consumer,Sports,Dumbbells Set,4,120.0,55.8,0.0,480.0,223.2,256.8,53.5
ORD-02945,2023-06-09,2023,6,Q2,North,Uttarakhand,Corporate,Clothing,Winter Jacket,7,114.0,56.46,0.05,798.0,395.22,402.78,50.47
ORD-02946,2024-03-31,2024,3,Q1,North,Himachal Pradesh,Consumer,Food & Beverages,Protein Powder,9,42.75,17.11,0.05,384.75,153.99,230.76,59.98
ORD-02947,2023-03-10,2023,3,Q1,South,Karnataka,Consumer,Beauty,Skincare Set,9,85.0,31.25,0.0,765.0,281.25,483.75,63.24
ORD-02948,2023-05-10,2023,5,Q2,West,Rajasthan,Corporate,Books,Business Strategy,4,26.6,11.66,0.3,106.4,46.64,59.76,56.17
ORD-02949,2024-04-07,2024,4,Q2,Central,Uttarakhand,Consumer,Books,Business Strategy,9,34.2,12.0,0.1,307.8,108.0,199.8,64.91
ORD-02950,2024-10-15,2024,10,Q4,North,Punjab,Consumer,Books,Fiction Bestseller,10,17.6,7.27,0.2,176.0,72.7,103.3,58.69
ORD-02951,2024-09-05,2024,9,Q3,South,Tamil Nadu,Corporate,Clothing,Denim Jeans,5,54.0,22.73,0.1,270.0,113.65,156.35,57.91
ORD-02952,2023-04-27,2023,4,Q2,South,Karnataka,Consumer,Clothing,Winter Jacket,10,90.0,54.31,0.25,900.0,543.1,356.9,39.66
ORD-02953,2024-10-30,2024,10,Q4,North,Delhi,Consumer,Clothing,Denim Jeans,2,57.0,22.63,0.05,114.0,45.26,68.74,60.3
ORD-02954,2024-06-27,2024,6,Q2,North,Uttarakhand,Home Office,Clothing,Formal Suit,9,252.0,133.35,0.1,2268.0,1200.15,1067.85,47.08
ORD-02955,2023-02-06,2023,2,Q1,East,Bihar,Corporate,Electronics,"Laptop Pro 15""",5,1200.0,787.89,0.0,6000.0,3939.45,2060.55,34.34
ORD-02956,2024-01-30,2024,1,Q1,Central,Madhya Pradesh,Consumer,Clothing,Casual T-Shirt,4,23.75,8.12,0.05,95.0,32.48,62.52,65.81
ORD-02957,2023-10-09,2023,10,Q4,Central,Chhattisgarh,Consumer,Furniture,Bookshelf,9,180.0,71.57,0.0,1620.0,644.13,975.87,60.24
ORD-02958,2024-10-16,2024,10,Q4,North,Delhi,Home Office,Food & Beverages,Green Tea Pack,7,12.0,3.84,0.0,84.0,26.88,57.12,68.0
ORD-02959,2024-04-06,2024,4,Q2,Central,Madhya Pradesh,Consumer,Beauty,Anti-Aging Cream,1,95.0,37.86,0.0,95.0,37.86,57.14,60.15
ORD-02960,2024-11-03,2024,11,Q4,North,Himachal Pradesh,Home Office,Food & Beverages,Olive Oil Premium,4,20.9,7.68,0.05,83.6,30.72,52.88,63.25
ORD-02961,2023-04-06,2023,4,Q2,North,Haryana,Corporate,Furniture,Coffee Table,7,220.0,95.65,0.0,1540.0,669.55,870.45,56.52
ORD-02962,2024-04-26,2024,4,Q2,West,Goa,Consumer,Sports,Swimming Goggles,4,25.2,9.66,0.1,100.8,38.64,62.16,61.67
ORD-02963,2023-03-09,2023,3,Q1,West,Maharashtra,Corporate,Books,Fiction Bestseller,9,22.0,6.78,0.0,198.0,61.02,136.98,69.18
ORD-02964,2024-01-01,2024,1,Q1,Central,Uttar Pradesh,Corporate,Furniture,Sofa Set,3,1140.0,584.81,0.05,3420.0,1754.43,1665.57,48.7
ORD-02965,2023-09-03,2023,9,Q3,South,Telangana,Corporate,Books,Tech Encyclopedia,3,55.0,17.8,0.0,165.0,53.4,111.6,67.64
ORD-02966,2024-11-06,2024,11,Q4,South,Tamil Nadu,Consumer,Books,Self-Help Guide,6,25.2,8.61,0.1,151.2,51.66,99.54,65.83
ORD-02967,2023-12-05,2023,12,Q4,Central,Madhya Pradesh,Home Office,Furniture,Sofa Set,10,960.0,570.26,0.2,9600.0,5702.6,3897.4,40.6
ORD-02968,2023-07-27,2023,7,Q3,North,Punjab,Corporate,Clothing,Running Shoes,8,85.0,35.89,0.0,680.0,287.12,392.88,57.78
ORD-02969,2024-03-16,2024,3,Q1,Central,Himachal Pradesh,Corporate,Clothing,Casual T-Shirt,2,22.5,8.25,0.1,45.0,16.5,28.5,63.33
ORD-02970,2024-12-28,2024,12,Q4,North,Punjab,Consumer,Beauty,Hair Care Kit,5,52.25,20.94,0.05,261.25,104.7,156.55,59.92
ORD-02971,2023-01-05,2023,1,Q1,Central,Uttarakhand,Corporate,Beauty,Skincare Set,9,68.0,31.27,0.2,612.0,281.43,330.57,54.01
ORD-02972,2023-05-09,2023,5,Q2,North,Himachal Pradesh,Corporate,Clothing,Running Shoes,8,72.25,34.89,0.15,578.0,279.12,298.88,51.71
ORD-02973,2023-04-29,2023,4,Q2,North,Uttarakhand,Consumer,Clothing,Denim Jeans,9,45.0,21.34,0.25,405.0,192.06,212.94,52.58
ORD-02974,2024-09-09,2024,9,Q3,North,Delhi,Consumer,Electronics,"Laptop Pro 15""",1,960.0,817.31,0.2,960.0,817.31,142.69,14.86
ORD-02975,2023-10-13,2023,10,Q4,South,Karnataka,Consumer,Clothing,Running Shoes,1,85.0,35.56,0.0,85.0,35.56,49.44,58.16
ORD-02976,2024-12-09,2024,12,Q4,West,Goa,Consumer,Food & Beverages,Energy Bars Box,2,27.0,12.1,0.1,54.0,24.2,29.8,55.19
ORD-02977,2024-05-01,2024,5,Q2,North,Himachal Pradesh,Consumer,Food & Beverages,Green Tea Pack,7,11.4,3.98,0.05,79.8,27.86,51.94,65.09
ORD-02978,2023-10-31,2023,10,Q4,North,Uttarakhand,Corporate,Sports,Swimming Goggles,4,28.0,10.28,0.0,112.0,41.12,70.88,63.29
ORD-02979,2023-01-17,2023,1,Q1,North,Uttarakhand,Corporate,Electronics,Smartphone X,3,630.0,543.39,0.3,1890.0,1630.17,259.83,13.75
ORD-02980,2024-12-30,2024,12,Q4,East,Odisha,Corporate,Food & Beverages,Protein Powder,3,36.0,18.14,0.2,108.0,54.42,53.58,49.61
ORD-02981,2023-09-22,2023,9,Q3,South,Telangana,Corporate,Furniture,Bookshelf,5,171.0,73.07,0.05,855.0,365.35,489.65,57.27
ORD-02982,2023-02-21,2023,2,Q1,North,Haryana,Consumer,Food & Beverages,Organic Coffee,2,14.4,5.9,0.2,28.8,11.8,17.0,59.03
ORD-02983,2024-12-19,2024,12,Q4,North,Delhi,Consumer,Sports,Dumbbells Set,7,120.0,55.02,0.0,840.0,385.14,454.86,54.15
ORD-02984,2023-05-18,2023,5,Q2,West,Rajasthan,Corporate,Sports,Tennis Racket,8,68.0,38.37,0.2,544.0,306.96,237.04,43.57
ORD-02985,2024-07-23,2024,7,Q3,South,Karnataka,Consumer,Food & Beverages,Protein Powder,6,42.75,17.26,0.05,256.5,103.56,152.94,59.63
ORD-02986,2023-07-11,2023,7,Q3,North,Haryana,Corporate,Furniture,Office Chair,5,320.0,157.05,0.0,1600.0,785.25,814.75,50.92
ORD-02987,2024-12-28,2024,12,Q4,Central,Uttarakhand,Home Office,Furniture,Bookshelf,4,153.0,71.42,0.15,612.0,285.68,326.32,53.32
ORD-02988,2023-08-01,2023,8,Q3,North,Himachal Pradesh,Corporate,Books,Self-Help Guide,7,28.0,9.25,0.0,196.0,64.75,131.25,66.96
ORD-02989,2023-05-26,2023,5,Q2,East,Jharkhand,Corporate,Clothing,Formal Suit,3,196.0,129.97,0.3,588.0,389.91,198.09,33.69
ORD-02990,2023-05-12,2023,5,Q2,East,West Bengal,Consumer,Electronics,Wireless Headphones,1,237.5,121.97,0.05,237.5,121.97,115.53,48.64
ORD-02991,2023-03-30,2023,3,Q1,East,Jharkhand,Corporate,Clothing,Formal Suit,1,252.0,127.89,0.1,252.0,127.89,124.11,49.25
ORD-02992,2023-08-02,2023,8,Q3,South,Andhra Pradesh,Home Office,Furniture,Standing Desk,1,440.0,285.49,0.2,440.0,285.49,154.51,35.12
ORD-02993,2023-07-22,2023,7,Q3,South,Kerala,Home Office,Books,Business Strategy,7,34.2,12.32,0.1,239.4,86.24,153.16,63.98
ORD-02994,2023-07-25,2023,7,Q3,North,Delhi,Home Office,Electronics,"Laptop Pro 15""",10,1200.0,825.66,0.0,12000.0,8256.6,3743.4,31.2
ORD-02995,2024-08-25,2024,8,Q3,South,Tamil Nadu,Corporate,Food & Beverages,Organic Coffee,5,14.4,6.02,0.2,72.0,30.1,41.9,58.19
ORD-02996,2023-02-15,2023,2,Q1,South,Telangana,Corporate,Beauty,Hair Care Kit,5,55.0,20.09,0.0,275.0,100.45,174.55,63.47
ORD-02997,2024-09-06,2024,9,Q3,South,Telangana,Corporate,Food & Beverages,Protein Powder,1,33.75,18.37,0.25,33.75,18.37,15.38,45.57
ORD-02998,2024-10-10,2024,10,Q4,West,Goa,Consumer,Clothing,Denim Jeans,7,60.0,22.92,0.0,420.0,160.44,259.56,61.8
ORD-02999,2023-01-26,2023,1,Q1,Central,Uttar Pradesh,Consumer,Electronics,"Smart TV 55""",9,700.0,414.12,0.0,6300.0,3727.08,2572.92,40.84
ORD-03000,2024-08-08,2024,8,Q3,East,Jharkhand,Home Office,Beauty,Makeup Palette,1,52.0,26.03,0.2,52.0,26.03,25.97,49.94
ORD-03001,2023-08-14,2023,8,Q3,North,Delhi,Consumer,Clothing,Formal Suit,4,252.0,133.14,0.1,1008.0,532.56,475.44,47.17
ORD-03002,2023-01-09,2023,1,Q1,Central,Uttarakhand,Consumer,Clothing,Denim Jeans,10,57.0,23.05,0.05,570.0,230.5,339.5,59.56
ORD-03003,2023-04-07,2023,4,Q2,Central,Himachal Pradesh,Home Office,Sports,Dumbbells Set,7,108.0,54.86,0.1,756.0,384.02,371.98,49.2
ORD-03004,2024-02-22,2024,2,Q1,East,West Bengal,Corporate,Electronics,"Smart TV 55""",7,665.0,414.67,0.05,4655.0,2902.69,1752.31,37.64
ORD-03005,2024-06-05,2024,6,Q2,West,Goa,Consumer,Beauty,Anti-Aging Cream,9,80.75,36.92,0.15,726.75,332.28,394.47,54.28
ORD-03006,2023-08-30,2023,8,Q3,West,Madhya Pradesh,Corporate,Sports,Tennis Racket,1,85.0,38.59,0.0,85.0,38.59,46.41,54.6
ORD-03007,2024-10-17,2024,10,Q4,South,Andhra Pradesh,Home Office,Electronics,Wireless Headphones,3,237.5,119.22,0.05,712.5,357.66,354.84,49.8
ORD-03008,2024-06-11,2024,6,Q2,Central,Uttar Pradesh,Corporate,Sports,Cycling Helmet,7,65.0,27.71,0.0,455.0,193.97,261.03,57.37
ORD-03009,2023-11-29,2023,11,Q4,South,Karnataka,Corporate,Food & Beverages,Olive Oil Premium,10,22.0,7.83,0.0,220.0,78.3,141.7,64.41
ORD-03010,2024-08-20,2024,8,Q3,South,Kerala,Corporate,Electronics,Smartphone X,6,810.0,548.91,0.1,4860.0,3293.46,1566.54,32.23
ORD-03011,2023-06-05,2023,6,Q2,West,Rajasthan,Home Office,Books,Self-Help Guide,5,28.0,9.3,0.0,140.0,46.5,93.5,66.79
ORD-03012,2024-07-24,2024,7,Q3,East,Assam,Consumer,Electronics,"Laptop Pro 15""",5,1200.0,795.27,0.0,6000.0,3976.35,2023.65,33.73
ORD-03013,2024-02-01,2024,2,Q1,East,Jharkhand,Corporate,Electronics,"Laptop Pro 15""",3,1080.0,835.92,0.1,3240.0,2507.76,732.24,22.6
ORD-03014,2023-12-27,2023,12,Q4,West,Rajasthan,Corporate,Food & Beverages,Energy Bars Box,2,27.0,12.41,0.1,54.0,24.82,29.18,54.04
ORD-03015,2023-11-12,2023,11,Q4,Central,Uttarakhand,Consumer,Beauty,Hair Care Kit,1,55.0,20.21,0.0,55.0,20.21,34.79,63.25
ORD-03016,2023-09-26,2023,9,Q3,East,Assam,Corporate,Electronics,"Smart TV 55""",9,560.0,399.65,0.2,5040.0,3596.85,1443.15,28.63
ORD-03017,2024-10-16,2024,10,Q4,West,Maharashtra,Corporate,Food & Beverages,Protein Powder,10,45.0,17.32,0.0,450.0,173.2,276.8,61.51
ORD-03018,2023-06-03,2023,6,Q2,East,West Bengal,Consumer,Food & Beverages,Organic Coffee,8,18.0,6.04,0.0,144.0,48.32,95.68,66.44
ORD-03019,2023-01-24,2023,1,Q1,West,Madhya Pradesh,Consumer,Beauty,Perfume Collection,4,96.0,44.59,0.2,384.0,178.36,205.64,53.55
ORD-03020,2023-08-04,2023,8,Q3,North,Uttarakhand,Consumer,Electronics,"Laptop Pro 15""",1,1020.0,799.88,0.15,1020.0,799.88,220.12,21.58
ORD-03021,2023-07-20,2023,7,Q3,North,Punjab,Corporate,Books,Self-Help Guide,7,28.0,9.18,0.0,196.0,64.26,131.74,67.21
ORD-03022,2024-08-10,2024,8,Q3,West,Rajasthan,Consumer,Beauty,Hair Care Kit,1,49.5,19.65,0.1,49.5,19.65,29.85,60.3
ORD-03023,2024-12-07,2024,12,Q4,North,Haryana,Consumer,Beauty,Anti-Aging Cream,6,76.0,38.68,0.2,456.0,232.08,223.92,49.11
ORD-03024,2024-05-22,2024,5,Q2,East,West Bengal,Corporate,Food & Beverages,Energy Bars Box,4,30.0,11.76,0.0,120.0,47.04,72.96,60.8
